default,amount,grade,years,ownership,income,age
0,11200,0,10.0,2,45000.0,47
1,7000,1,6.0,3,13000.0,31
0,18000,2,8.0,3,65000.0,25
0,8000,4,3.0,3,80000.0,22
1,20000,3,10.0,0,190000.0,33
0,10000,0,4.0,3,78000.0,21
0,12000,0,9.0,0,125004.0,28
1,10000,4,13.0,3,55000.0,22
0,4000,1,2.0,3,21000.0,21
1,3200,2,3.0,3,24000.0,21
0,17300,3,8.0,0,56400.0,22
1,10000,1,2.0,0,68000.0,23
1,7000,0,23.0,3,58000.0,27
0,6500,2,11.0,0,174996.0,37
1,24000,5,1.0,3,160000.0,26
1,2500,1,2.0,0,80000.0,24
0,7800,1,3.0,3,43000.0,44
0,15000,1,0.0,3,100000.0,27
1,25000,5,4.0,0,61365.0,23
1,4800,1,0.0,3,65004.0,29
1,6625,2,2.0,3,28000.0,21
1,10000,0,2.0,0,45912.0,28
0,17500,2,5.0,0,64700.0,26
1,1500,2,1.0,0,90000.0,23
0,10000,1,18.0,0,120000.0,25
1,10000,3,3.0,3,65000.0,23
1,6000,1,5.0,0,49580.0,30
0,4000,2,7.0,0,80000.0,23
1,20000,1,1.0,0,48100.0,27
1,5000,1,12.0,0,58000.0,23
1,15000,1,17.0,0,88268.0,23
1,25000,2,0.0,3,106000.0,37
1,2500,0,2.0,3,36000.0,22
0,3000,1,8.0,3,50000.0,26
1,12000,2,7.0,0,25568.0,25
0,5600,1,3.0,3,50000.0,23
1,5000,0,13.0,0,24000.0,26
0,7200,1,2.0,0,53000.0,31
1,18200,1,14.0,3,42000.0,22
1,6100,2,6.08633190118,0,23748.0,30
1,9000,1,2.0,3,35000.0,23
0,18000,2,11.0,0,95000.0,27
1,8400,1,4.0,3,87000.0,28
0,5000,0,12.0,3,69996.0,27
1,33000,4,0.0,0,115000.0,32
1,14500,2,0.0,3,45000.0,25
1,25000,1,5.0,0,49600.0,23
0,18000,0,17.0,0,75000.0,22
0,15000,0,6.0,0,91224.0,27
1,20000,2,4.0,0,120602.4,34
0,15000,0,15.0,0,87600.0,34
1,4500,1,2.0,3,39000.0,24
0,10000,0,10.0,0,45992.0,23
0,5000,1,0.0,3,75000.0,31
1,2000,1,4.0,3,32496.0,41
0,20000,1,10.0,0,81600.0,25
1,7125,1,6.08633190118,0,36648.0,21
1,5000,2,3.0,0,64000.0,28
0,8000,1,0.0,0,90000.0,33
1,8000,0,15.0,3,80000.0,25
0,10000,0,2.0,3,37200.0,22
1,6600,2,2.0,3,30000.0,24
1,2500,0,8.0,3,40000.0,30
0,8400,2,3.0,3,48000.0,39
1,4375,1,0.0,3,14400.0,24
0,5000,0,7.0,0,110000.0,23
0,2000,1,5.0,0,50000.0,27
1,2500,2,2.0,3,40000.0,22
1,16000,1,2.0,3,96000.0,24
0,6200,0,5.0,0,26500.0,44
1,7000,2,7.0,3,35000.0,29
0,7000,2,11.0,3,112200.0,28
1,5000,1,2.0,3,43900.0,22
0,13125,0,5.0,0,106358.0,28
0,16000,1,5.0,0,41004.0,26
0,2000,1,2.0,3,30000.0,25
0,4000,0,5.0,3,78000.0,33
1,15000,1,8.0,0,52000.0,24
0,7000,2,6.0,0,36000.0,27
0,14125,0,6.08633190118,2,27800.0,25
0,5000,0,3.0,0,89000.0,37
0,6000,0,0.0,2,30000.0,34
1,6000,3,2.0,0,34000.0,24
0,8000,0,2.0,0,64000.0,34
0,12000,1,2.0,3,35000.0,22
0,8000,0,0.0,3,45000.0,32
0,10000,2,7.0,0,38400.0,24
1,7750,4,2.0,2,13920.0,23
0,10000,0,9.0,0,50000.0,26
1,3500,3,20.0,0,96000.0,25
0,5000,0,2.0,0,80000.0,25
1,6500,3,7.0,0,130000.0,26
0,20000,4,6.0,3,135000.0,34
0,12000,1,1.0,3,95004.0,31
0,10000,1,2.0,2,50004.0,24
0,8000,0,16.0,0,86004.0,32
1,15075,2,14.0,3,35000.0,31
1,1750,2,3.0,2,11440.0,30
0,1500,0,2.0,3,32004.0,35
0,6000,1,1.0,3,75000.0,23
0,15000,1,2.0,0,110004.0,28
1,10000,3,0.0,3,60000.0,29
1,8000,1,10.0,0,49590.0,24
0,6250,0,3.0,0,63177.0,36
0,2400,0,6.0,0,55000.0,28
0,10800,1,4.0,3,82600.0,27
0,7500,0,1.0,0,60000.0,51
1,6000,3,6.0,3,77200.0,39
1,4000,2,11.0,3,39996.0,29
0,9900,3,3.0,3,61200.0,36
0,9600,0,7.0,0,44460.0,34
0,24000,0,9.0,0,130104.0,23
1,11000,2,0.0,2,20400.0,31
1,8875,1,6.0,0,40000.0,27
1,16500,4,9.0,2,96000.0,26
1,5000,1,6.0,3,304800.0,53
1,4000,2,6.08633190118,0,62400.0,31
0,6700,1,3.0,3,25700.0,33
1,5000,2,9.0,0,33685.0,22
0,12000,0,9.0,3,92341.0,24
0,7500,1,7.0,3,96000.0,27
0,20000,1,1.0,0,125000.0,25
1,18000,2,31.0,3,36720.0,21
0,10300,1,3.0,3,45000.0,21
1,2350,2,0.0,2,36000.0,28
0,4000,0,15.0,0,55000.0,23
1,25000,2,12.0,2,93000.0,23
0,3300,0,2.0,3,28956.0,22
0,8000,0,7.0,3,48000.0,41
0,6000,0,4.0,3,18200.0,22
1,4000,1,0.0,0,60000.0,22
0,10000,2,2.0,0,80496.0,29
0,4000,2,0.0,3,45000.0,21
1,12000,3,6.0,3,62496.0,35
0,14000,0,21.0,3,128165.0,22
1,12000,3,2.0,1,95000.0,44
1,4000,1,1.0,0,25000.0,24
1,12000,2,8.0,3,57780.0,25
0,12600,2,2.0,0,62400.0,22
1,15250,1,2.0,0,52000.0,24
0,6575,0,0.0,0,100000.0,27
0,2600,1,1.0,3,28000.0,31
1,5000,2,0.0,3,50000.0,28
1,19750,3,5.0,0,55000.0,28
0,20000,1,4.0,3,72000.0,27
1,5000,2,1.0,3,42000.0,22
0,10000,1,0.0,2,70000.0,34
0,4000,0,0.0,0,95000.0,25
0,14400,2,2.0,3,42996.0,22
1,2500,4,1.0,3,38000.0,25
0,3250,0,0.0,3,35000.0,22
0,6900,0,0.0,2,40000.0,24
1,10000,3,5.0,3,72000.0,30
1,3800,2,14.0,3,60000.0,36
0,15000,0,4.0,3,60000.0,24
1,12000,1,20.0,0,87000.0,27
0,8400,0,5.0,0,117014.0,25
1,7000,2,6.08633190118,3,42000.0,26
1,10000,2,3.0,0,65000.0,31
0,8000,1,5.0,3,64000.0,23
0,5000,0,6.0,0,140000.0,30
1,5500,1,5.0,0,40000.0,26
1,7000,0,9.0,3,32340.0,22
1,20000,5,8.0,0,170000.0,28
1,8300,0,0.0,3,30000.0,25
1,7000,4,0.0,3,40000.0,24
0,6500,1,7.0,0,48000.0,22
0,14000,0,31.0,3,66000.0,26
0,14000,0,6.0,0,60000.0,24
0,20000,0,12.0,3,160000.0,22
1,3250,0,0.0,3,8000.0,23
1,4750,3,2.0,3,14000.0,22
0,10000,2,13.0,0,49600.0,25
1,12750,3,3.0,3,58000.0,22
0,6000,1,20.0,0,77000.0,31
1,2600,3,6.08633190118,3,15000.0,29
1,8000,3,6.0,0,46680.0,37
1,25000,5,3.0,0,75000.0,24
0,12000,0,4.0,3,86000.0,27
1,13000,1,2.0,3,45000.0,55
0,4200,0,8.0,0,75000.0,29
1,3000,3,5.0,3,60000.0,34
1,3000,2,2.0,3,55000.0,37
1,10000,1,6.0,3,26000.0,24
0,14000,0,48.0,0,58000.0,29
1,20000,3,2.0,0,115000.0,41
1,10000,2,13.0,0,80000.0,34
0,4000,2,20.0,2,35000.0,25
1,14500,1,14.0,0,64656.0,24
0,12000,0,11.0,0,110000.0,37
1,5000,2,0.0,3,24000.0,23
0,4400,2,14.0,3,95459.0,26
0,10000,1,4.0,2,100000.0,52
0,1500,1,5.0,3,40000.0,21
0,13000,1,0.0,3,50000.0,22
1,1200,0,6.0,0,38304.0,27
1,15250,4,5.0,3,28080.0,22
1,6000,0,33.0,0,42000.0,24
1,24000,1,1.0,3,120000.0,24
1,23975,1,18.0,3,49896.0,24
1,6000,2,1.0,3,36000.0,22
0,10000,3,3.0,3,80000.0,29
0,12000,0,10.0,0,95000.0,22
1,6400,1,5.0,3,30500.0,25
1,15000,1,18.0,0,110000.0,32
1,12000,0,4.0,0,35400.0,26
1,2200,0,8.0,3,17004.0,29
1,11525,2,0.0,3,30000.0,43
0,24000,0,3.0,0,200000.0,24
1,2800,2,6.0,0,100843.0,35
0,30000,3,4.0,0,68000.0,27
1,12000,2,8.0,0,81000.0,29
1,5000,2,8.0,0,138996.0,25
1,2200,1,6.0,0,18000.0,30
1,20000,1,3.0,3,85000.0,26
0,14000,1,0.0,1,58000.0,29
1,5000,4,3.0,3,70000.0,26
1,4000,3,21.0,3,105000.0,27
1,8000,3,13.0,0,60000.0,26
0,6000,0,8.0,3,38000.0,25
1,4000,1,3.0,0,75000.0,27
1,1500,2,1.0,3,9600.0,30
0,4000,3,27.0,3,45000.0,23
1,10000,5,4.0,3,45600.0,30
1,20000,2,16.0,3,85000.0,33
0,5000,0,8.0,0,101000.0,33
1,9000,2,0.0,3,26000.0,22
1,8000,3,3.0,2,52000.0,38
1,15000,2,21.0,3,48000.0,24
0,5000,1,8.0,3,72000.0,28
0,13600,1,26.0,3,73000.0,25
1,21000,3,6.0,0,85000.0,29
1,5000,2,8.0,3,48000.0,32
1,10000,1,3.0,0,170004.0,25
1,8000,1,1.0,2,24996.0,23
1,1000,1,17.0,2,45600.0,23
1,10000,3,3.0,3,45000.0,22
1,5000,3,8.0,0,60000.0,26
1,11000,2,6.08633190118,2,34000.0,38
1,7000,0,3.0,0,113000.0,24
1,5000,2,3.0,3,35028.0,37
0,5500,0,0.0,3,30000.0,36
1,3000,3,6.0,3,63000.0,23
0,7000,2,7.0,0,81996.0,22
1,5100,2,4.0,0,70000.0,31
1,5000,1,7.0,0,86700.0,27
0,7000,1,2.0,0,23500.0,24
0,7000,0,5.0,0,74400.0,50
1,8575,4,0.0,3,27840.0,29
1,25000,4,3.0,3,60000.0,25
1,1000,2,20.0,3,30035.0,25
1,6250,2,1.0,2,29000.0,28
0,17500,0,3.0,0,152000.0,26
1,25000,3,5.0,3,120000.0,24
1,8000,2,1.0,3,35000.0,22
1,4000,5,3.0,3,20800.0,37
1,25000,1,11.0,2,80004.0,24
0,13200,2,1.0,0,95000.0,31
1,15000,2,1.0,3,24000.0,22
1,6000,2,1.0,3,41600.0,33
1,1800,2,18.0,3,53544.0,28
1,15000,3,11.0,0,108000.0,33
1,4800,1,1.0,0,57600.0,23
1,10000,2,3.0,3,38000.0,25
1,16000,2,14.0,0,53000.0,23
1,5125,0,5.0,3,60000.0,21
0,21125,2,1.0,0,176608.0,28
1,9600,2,19.0,0,61200.0,24
1,6000,2,10.0,3,31500.0,27
1,4500,0,0.0,2,26880.0,36
1,15000,1,4.0,3,150000.0,53
0,7000,0,5.0,3,92000.0,29
1,4800,2,8.0,0,46525.0,30
1,27050,3,5.0,3,73200.0,26
0,4500,2,8.0,1,140004.0,25
1,10625,1,0.0,3,30000.0,26
1,10000,4,12.0,3,100000.0,25
1,15000,1,6.0,0,102000.0,23
1,5000,1,4.0,3,46500.0,22
1,14000,0,3.0,0,83000.0,21
0,5000,0,1.0,0,225000.0,28
1,1500,2,2.0,3,38000.0,22
1,16000,3,4.0,0,50000.0,22
0,7000,0,4.0,0,100000.0,28
1,15000,5,2.0,0,78000.0,29
1,30000,0,5.0,2,125000.0,31
1,16000,2,3.0,3,45000.0,27
0,10000,1,13.0,3,96500.0,29
0,2600,0,3.0,3,100000.0,25
0,2500,0,7.0,0,33360.0,24
1,15000,2,11.0,3,60000.0,23
1,18000,0,4.0,3,50000.0,24
0,15000,3,3.0,3,61584.0,27
0,25000,1,12.0,0,125000.0,29
1,20000,1,5.0,0,94000.0,25
1,6000,1,0.0,3,30000.0,48
1,6000,3,5.0,3,171000.0,28
1,23000,3,6.0,0,155142.0,26
0,15000,0,5.0,3,48000.0,23
0,11625,1,4.0,0,96000.0,26
0,8000,1,5.0,2,24000.0,22
0,10000,1,10.0,3,75000.0,24
1,16000,2,4.0,3,60000.0,42
1,13750,2,2.0,0,46996.0,37
0,2000,0,3.0,0,132000.0,26
1,16000,2,2.0,0,45000.0,24
0,3200,2,0.0,3,23040.0,25
1,10000,0,0.0,3,85000.0,22
0,5600,0,1.0,3,19800.0,24
1,12000,2,11.0,0,61000.0,22
0,4000,0,5.0,0,44000.0,25
0,6000,0,21.0,0,90000.0,25
1,12000,2,3.0,3,60000.0,25
1,6600,1,0.0,3,26240.0,37
1,4800,0,7.0,0,102000.0,30
1,18000,2,5.0,0,72000.0,23
0,11600,1,0.0,3,71000.0,26
1,5000,2,4.0,3,33000.0,27
0,2400,0,3.0,0,38769.12,34
0,4500,1,0.0,3,24000.0,22
1,6200,6,16.0,0,62900.0,36
1,14000,1,6.0,2,45760.0,27
0,12000,0,11.0,3,49268.48,32
0,9000,1,5.0,3,42597.0,33
1,8400,2,0.0,3,50000.0,42
1,10000,1,1.0,2,60000.0,29
0,14000,2,12.0,3,122000.0,23
1,20000,1,3.0,0,80400.0,28
0,3000,1,4.0,3,28000.0,24
0,15000,2,7.0,0,38400.0,24
0,2500,0,0.0,3,22000.0,23
0,5000,0,20.0,2,66000.0,22
1,2400,1,8.0,3,43080.0,22
0,2375,1,3.0,3,60000.0,32
0,20000,1,9.0,0,107496.0,26
1,10000,0,20.0,3,30000.0,25
0,15000,3,7.0,3,100896.0,24
0,15000,1,0.0,0,88000.0,22
0,5575,0,5.0,3,28800.0,25
1,15850,1,15.0,1,78411.0,30
0,1500,2,0.0,3,30000.0,27
1,15000,4,0.0,0,89000.0,27
1,1000,3,0.0,3,36000.0,70
0,8000,2,1.0,3,50000.0,27
1,8875,0,2.0,3,23000.0,23
0,7000,2,17.0,3,72000.0,23
0,12650,0,6.0,3,60000.0,27
1,7000,3,5.0,0,57000.0,26
1,6000,3,3.0,3,39000.0,24
1,13000,2,1.0,2,39689.0,23
1,5000,0,16.0,0,70000.0,24
1,4000,1,10.0,3,48000.0,24
0,5000,0,1.0,0,115000.0,27
1,8025,2,11.0,0,55000.0,28
1,20000,1,2.0,3,51000.0,37
1,1500,1,11.0,0,58000.0,36
1,7000,2,3.0,3,33198.0,24
1,8475,2,13.0,0,122708.0,24
0,14400,2,4.0,3,70000.0,24
0,10000,0,12.0,0,80000.0,23
1,9000,1,5.0,0,35000.0,22
1,5000,3,0.0,3,50000.0,38
1,7500,2,31.0,3,38400.0,22
1,15000,1,5.0,3,50000.0,22
1,6000,1,2.0,3,30000.0,22
0,10000,0,11.0,3,60000.0,37
1,7700,2,6.0,0,100000.0,26
1,10000,2,3.0,0,34000.0,31
1,12000,3,1.0,3,57840.0,23
1,13800,2,4.0,3,33036.0,33
1,4000,3,2.0,3,53000.0,27
0,6000,1,4.0,3,50650.0,22
1,24500,3,2.0,0,120000.0,29
1,10000,1,0.0,0,275000.0,26
0,12000,3,11.0,0,300000.0,26
1,25000,3,9.0,0,175000.0,52
1,4200,3,8.0,0,38496.0,26
1,9800,0,9.0,0,50000.0,25
1,24250,1,15.0,0,77052.0,20
1,6000,1,0.0,3,25200.0,25
1,4800,1,5.0,3,50000.0,25
0,25000,2,2.0,3,49861.0,28
1,1000,1,0.0,0,25200.0,22
0,20000,4,9.0,2,127000.0,25
0,12000,0,5.0,3,65000.0,24
0,15000,2,1.0,3,67000.0,29
1,13000,3,3.0,3,120000.0,26
0,16000,1,15.0,0,70000.0,23
1,4500,2,3.0,3,50000.0,30
1,9000,2,0.0,0,39000.0,26
1,7000,0,5.0,3,42000.0,33
0,27050,2,4.0,3,60000.0,66
0,12000,1,8.0,0,105000.0,28
0,15000,0,5.0,3,100000.0,26
1,2500,2,14.0,3,48000.0,47
1,7000,3,4.0,3,230000.0,35
1,1600,0,0.0,3,35000.0,23
1,2000,2,1.0,0,27600.0,24
1,11800,2,5.0,3,76000.0,26
0,2800,2,4.0,0,25000.0,21
0,12875,0,4.0,0,57000.0,22
1,10000,3,4.0,3,30000.0,24
0,6500,1,1.0,0,110000.0,25
1,20000,1,5.0,3,98652.0,28
0,1500,0,2.0,3,18700.0,26
0,35000,0,0.0,0,144000.0,35
0,17500,4,3.0,3,44000.0,28
0,21600,1,15.0,0,116000.0,32
1,5000,0,6.08633190118,3,32400.0,29
1,9000,2,2.0,2,33300.0,23
0,6375,0,4.0,3,44000.0,25
0,16800,0,4.0,3,97000.0,26
0,4200,0,11.0,3,93000.0,27
1,6625,1,3.0,3,24947.3,33
1,10000,0,6.0,0,50000.0,26
0,9000,0,0.0,0,130000.0,28
0,6000,2,2.0,0,80000.0,30
0,4800,0,0.0,3,80000.0,49
0,6000,0,12.0,0,45000.0,31
1,15000,2,9.0,0,141000.0,43
1,3500,2,4.0,3,80000.0,31
0,15000,1,3.0,3,67704.0,29
1,24000,1,16.0,0,320000.0,36
0,3000,1,8.0,3,32796.0,30
1,2400,4,20.0,0,150000.0,34
0,7000,0,4.0,0,37500.0,26
1,8000,1,2.0,3,30000.0,23
1,5000,1,2.0,3,20000.0,21
0,10000,2,1.0,3,37000.0,29
1,15000,4,5.0,0,210000.0,30
1,1800,1,6.08633190118,0,68400.0,23
0,6500,0,3.0,0,44400.0,23
1,6000,2,31.0,3,72000.0,26
0,12000,1,3.0,3,100000.0,41
1,2000,0,6.08633190118,0,26784.0,21
1,10800,2,4.0,3,46000.0,30
0,6000,0,12.0,0,128000.0,23
1,6000,1,4.0,0,26400.0,41
1,4400,1,12.0,3,49000.0,23
0,3250,0,6.08633190118,2,71000.0,25
1,9000,3,11.0,3,95000.0,24
0,15000,1,19.0,3,62400.0,24
1,2500,4,2.0,3,14400.0,22
1,8725,0,11.0,0,52000.0,27
0,3300,0,14.0,0,35004.0,48
0,5000,0,11.0,0,148350.0,40
0,4500,1,2.0,3,37000.0,28
0,16000,2,34.0,0,122000.0,23
1,6000,2,19.0,0,39168.0,25
1,8000,3,5.0,3,75000.0,24
0,9000,1,5.0,3,51000.0,31
0,5000,1,4.0,3,34800.0,41
0,5100,1,14.0,0,58800.0,22
0,8000,3,3.0,3,54000.0,66
0,4000,1,6.0,3,30000.0,27
0,18000,1,15.0,0,90000.0,25
0,4000,0,14.0,0,120996.0,37
1,15000,0,9.0,0,75000.0,28
0,15000,1,18.0,0,69000.0,29
0,6000,1,3.0,0,106000.0,31
0,14000,1,20.0,3,62000.0,23
0,7600,0,13.0,0,100000.0,27
0,7000,0,2.0,3,35000.0,25
1,8000,2,4.0,3,45000.0,25
0,18000,1,6.0,2,51000.0,42
0,12000,0,0.0,3,123000.0,25
0,10000,0,20.0,0,88000.0,26
1,23000,1,14.0,0,89000.0,32
1,6700,0,6.08633190118,3,21600.0,21
1,4500,3,12.0,0,21216.0,21
1,30000,3,4.0,0,75000.0,28
1,7500,2,7.0,3,50000.0,25
1,5600,1,0.0,3,30000.0,38
0,14400,1,0.0,0,139992.0,26
0,5600,0,31.0,0,35375.0,23
1,5200,2,0.0,3,35000.0,23
0,15000,1,5.0,3,42000.0,29
0,12000,0,3.0,0,87278.0,24
0,10000,1,2.0,0,86004.0,43
1,7125,0,0.0,0,30000.0,21
0,20000,0,6.0,0,100000.0,24
1,4000,2,10.0,0,50400.0,27
1,12000,3,1.0,3,55000.0,25
1,6000,1,4.0,3,39684.0,44
0,5000,1,11.0,3,100000.0,27
0,7500,3,2.0,0,71688.0,21
0,13000,1,2.0,0,69867.0,22
1,13650,1,16.0,0,86000.0,32
1,4900,3,7.0,0,65000.0,22
1,4000,2,18.0,0,67464.0,21
1,25000,5,8.0,0,100000.0,22
1,1600,0,2.0,3,31000.0,22
1,10000,1,1.0,3,72500.0,26
0,11600,1,0.0,3,71000.0,26
0,8500,0,2.0,0,50600.0,31
1,7925,1,2.0,0,110000.0,29
0,5000,0,9.0,0,55000.0,29
0,6000,1,3.0,0,61500.0,27
1,10000,1,13.0,0,150000.0,30
1,6000,3,3.0,3,72000.0,50
0,10000,0,16.0,0,79992.0,25
0,4200,1,4.0,3,43200.0,27
0,9875,0,12.0,2,84000.0,39
0,6000,1,6.08633190118,0,85000.0,26
1,12000,3,2.0,3,30000.0,22
1,2000,2,3.0,0,27385.0,32
1,2500,3,11.0,3,70000.0,22
1,11000,3,6.08633190118,2,38400.0,31
1,5000,2,2.0,0,68000.0,29
1,20400,4,2.0,2,57000.0,28
1,8000,1,0.0,3,26400.0,27
0,18000,1,11.0,3,102000.0,31
0,15000,2,1.0,3,83500.0,29
1,15000,2,2.0,3,36000.0,22
1,14000,2,2.0,2,48000.0,27
1,18000,0,11.0,2,59928.0,23
1,21000,1,12.0,3,53580.0,33
1,5000,2,4.0,3,33000.0,27
0,12950,1,0.0,0,92000.0,23
1,15000,1,0.0,0,100000.0,24
0,25000,1,12.0,3,82000.0,24
1,7500,5,5.0,0,79577.0,40
1,12000,3,8.0,0,133000.0,34
0,6000,0,11.0,0,54000.0,23
1,1300,0,16.0,3,50000.0,26
1,15000,2,0.0,2,149616.0,27
1,3100,1,3.0,3,30892.8,31
1,6475,0,4.0,3,92000.0,23
1,12000,3,3.0,1,65000.0,22
1,2000,4,0.0,3,24000.0,24
0,12000,0,11.0,0,60000.0,23
1,3500,2,7.0,0,38500.0,39
1,9600,5,2.0,3,60000.0,23
1,15000,3,19.0,0,52320.0,22
0,20000,1,5.0,3,56000.0,27
1,12000,3,0.0,0,60000.0,27
1,8000,2,3.0,0,73000.0,24
0,10000,1,1.0,3,64000.0,32
1,5900,0,3.0,0,78644.0,22
0,8700,0,3.0,2,65000.0,25
1,3200,2,11.0,3,65000.0,24
1,12000,1,5.0,2,33009.0,21
0,18800,1,5.0,3,60000.0,32
1,2000,0,30.0,3,56000.0,31
0,25000,1,0.0,3,145000.0,36
0,15000,2,6.0,0,48000.0,29
1,8000,0,3.0,3,27000.0,24
1,4000,0,21.0,0,43200.0,23
0,10500,1,1.0,3,62100.0,34
0,2000,2,6.0,0,68000.0,27
1,4750,3,2.0,2,25920.0,40
0,21600,1,17.0,2,138000.0,25
1,15000,2,6.0,2,36960.0,28
0,3000,0,2.0,0,45000.0,39
0,10000,0,2.0,3,33280.0,23
0,15000,1,4.0,3,40000.0,26
0,35000,0,11.0,0,118400.0,29
0,7000,1,15.0,3,90000.0,35
1,3000,2,5.0,3,18000.0,24
1,20000,2,3.0,3,65000.0,26
1,14000,2,3.0,3,55000.0,23
0,12000,2,0.0,3,53000.0,28
1,24000,5,3.0,3,350000.0,29
1,10000,0,9.0,0,135000.0,31
1,8000,3,6.0,3,40000.0,29
1,14000,2,11.0,0,78000.0,24
0,4800,2,6.08633190118,3,27000.0,21
1,10000,0,13.0,0,90000.0,26
1,3000,2,3.0,3,100000.0,26
0,6800,1,0.0,3,77500.0,24
0,2100,1,9.0,0,68000.0,33
0,7000,0,4.0,0,85000.0,22
1,11100,1,2.0,3,32244.0,22
0,17400,0,0.0,0,160000.0,32
1,10000,0,0.0,3,31000.0,23
0,12000,0,6.0,3,54000.0,24
1,10000,2,6.08633190118,0,36000.0,24
1,5100,2,1.0,0,34000.0,24
1,10000,1,2.0,0,80000.0,30
1,16000,4,16.0,3,51000.0,23
0,5500,2,3.0,3,27996.0,23
1,4000,3,4.0,3,38400.0,22
0,10000,1,5.0,0,87000.0,24
0,6000,1,41.0,0,185000.0,26
0,20000,1,5.0,2,84000.0,24
0,12000,0,13.0,0,66000.0,22
0,4800,1,2.0,3,14400.0,35
0,13000,3,4.0,2,33800.0,23
0,3650,1,14.0,0,105000.0,22
0,19500,1,1.0,3,90000.0,24
1,16750,4,6.0,0,51000.0,25
1,11200,2,3.0,3,80000.0,34
0,6000,1,24.0,0,141000.0,43
1,20000,2,12.0,0,115000.0,28
1,7850,2,2.0,0,25500.0,23
0,6500,0,4.0,0,95000.0,25
1,5000,0,9.0,0,75000.0,23
0,3250,3,4.0,2,25920.0,24
1,20000,2,2.0,3,82654.6,22
1,13000,1,10.0,3,50000.0,33
0,5000,2,0.0,3,54996.0,50
0,10000,0,19.0,0,100000.0,24
0,9000,2,6.0,2,55000.0,36
0,2800,0,0.0,0,85000.0,25
0,4800,1,2.0,3,14400.0,35
0,10400,0,5.0,2,48000.0,24
1,7000,1,11.0,0,43200.0,23
0,12000,2,0.0,3,86004.0,26
0,5500,0,1.0,3,42312.0,30
0,24000,1,0.0,0,268000.0,41
0,10000,0,0.0,3,18000.0,24
1,20000,1,5.0,3,65004.0,23
1,8000,3,6.0,3,45000.0,28
1,10000,1,0.0,0,38000.0,42
1,15200,2,0.0,3,43000.0,42
0,13000,0,7.0,3,36000.0,24
0,6000,0,3.0,3,25200.0,27
1,4500,3,6.08633190118,3,50000.0,22
0,3000,2,0.0,0,99996.0,27
1,25000,2,24.0,0,59000.0,22
0,9000,0,9.0,3,112440.0,27
0,28000,3,40.0,0,105018.0,24
0,7500,1,5.0,3,65000.0,29
1,7500,4,7.0,3,48000.0,22
0,10000,1,15.0,3,60000.0,25
1,15000,0,12.0,0,95000.0,23
0,12000,0,13.0,2,80000.0,31
0,2500,2,5.0,3,70082.64,24
0,14000,0,13.0,3,148000.0,24
1,5000,0,1.0,3,60000.0,22
1,9000,1,7.0,3,35000.0,22
1,3000,1,3.0,3,34580.0,31
0,7500,0,10.0,0,105000.0,22
1,5000,1,23.0,3,28800.0,32
1,2400,1,1.0,3,26000.0,21
0,16000,0,0.0,3,75000.0,30
0,16725,1,5.0,0,69638.4,27
1,1500,2,8.0,3,25140.0,39
1,7000,0,0.0,3,22480.0,26
1,7500,5,6.0,0,50000.0,24
0,1775,0,0.0,3,40000.0,21
0,10000,0,2.0,0,48000.0,34
1,5000,1,18.0,0,54000.0,31
1,1700,0,9.0,0,84000.0,25
0,9000,0,2.0,0,160000.0,25
0,21000,1,14.0,0,52400.0,42
1,3000,2,4.0,3,35000.0,23
0,5000,0,5.0,2,33004.0,23
1,3000,1,2.0,3,24996.0,38
1,12000,0,0.0,3,83000.0,23
1,7500,1,2.0,3,40000.0,28
1,15000,5,3.0,0,107000.0,23
0,5000,1,11.0,3,100000.0,27
1,11200,2,7.0,3,105000.0,31
1,22250,1,2.0,3,41000.0,23
1,4000,1,6.0,3,30000.0,27
1,15775,1,0.0,3,45000.0,44
1,2500,3,6.0,3,22708.0,27
1,5000,2,4.0,3,65000.0,21
0,15000,1,8.0,0,185000.0,30
0,25000,2,3.0,3,60000.0,28
1,4000,3,20.0,3,52392.0,25
1,13000,2,2.0,3,60000.0,28
1,15200,2,7.0,0,125000.0,29
0,35000,1,3.0,0,112800.0,23
1,4000,1,1.0,3,35000.0,24
0,17475,0,1.0,3,35000.0,29
1,25000,5,5.0,3,54000.0,26
0,9000,0,26.0,3,59520.0,29
0,6800,1,4.0,3,22704.0,32
1,16000,2,1.0,0,110000.0,24
1,25000,3,25.0,0,60000.0,37
1,8550,3,0.0,3,79000.0,41
1,5325,2,5.0,3,32000.0,21
1,12000,1,6.08633190118,3,47000.0,25
0,5000,0,1.0,3,100000.0,24
0,4800,1,6.0,1,35000.0,45
0,11500,2,3.0,0,46300.0,27
0,12000,0,11.0,3,88000.0,49
1,10000,0,3.0,2,60000.0,23
0,12000,1,6.0,0,70000.0,25
1,29100,2,11.0,0,52000.0,24
0,10000,0,24.0,2,25800.0,34
0,9000,0,1.0,0,57248.0,28
0,15000,2,7.0,0,70000.0,28
1,24000,5,4.0,2,600000.0,42
0,8000,0,8.0,0,50648.0,26
1,8000,3,7.0,3,70000.0,25
0,11500,0,3.0,0,60000.0,26
0,16800,2,2.0,3,60000.0,22
1,5000,5,1.0,3,39000.0,24
1,9000,4,6.0,0,70000.0,26
1,16000,2,3.0,3,80000.0,29
1,12000,2,4.0,3,50000.0,29
0,20000,1,1.0,0,145000.0,32
1,2000,0,3.0,0,46800.0,27
